                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                0.68423,                0.52198,                0.93603,                0.88216,                0.92286,                0.93519,                0.78631,                0.65502,                 0.5305,                0.91779,             0.00051177,             0.00051177,             0.00051177
                     38,                  0.678,                0.51944,                0.93501,                0.87895,                0.91387,                0.93514,                0.78822,                0.64682,                0.57413,                 0.9179,             0.00047876,             0.00047876,             0.00047876
                     39,                 0.6667,                0.51004,                 0.9311,                0.88438,                0.92105,                0.93065,                0.78142,                0.64646,                0.54009,                0.91754,             0.00044576,             0.00044576,             0.00044576
                     40,                0.68094,                0.52049,                0.93289,                0.90003,                0.91998,                0.94044,                0.79264,                0.63107,                0.53069,                 0.9127,             0.00041275,             0.00041275,             0.00041275
                     41,                 0.7166,                0.58786,                0.95617,                0.89284,                0.92371,                 0.9401,                0.78582,                0.65528,                0.54167,                0.92536,             0.00041275,             0.00041275,             0.00041275
                     42,                0.69401,                0.53621,                0.94401,                0.89663,                0.92369,                0.94695,                0.79487,                0.64041,                0.53017,                 0.9201,             0.00034674,             0.00034674,             0.00034674
                     43,                0.69353,                0.53316,                0.94122,                0.88927,                0.92162,                0.94136,                0.79382,                0.63696,                 0.5426,                0.91488,             0.00031373,             0.00031373,             0.00031373
                     44,                0.66863,                0.52114,                0.93541,                0.89509,                0.92686,                0.94062,                0.79474,                0.63218,                 0.5329,                0.91556,             0.00028072,             0.00028072,             0.00028072
                     45,                0.67176,                0.51507,                0.93676,                0.89058,                0.92597,                0.94531,                0.80217,                0.62834,                   0.52,                0.91084,             0.00024772,             0.00024772,             0.00024772
                     46,                 0.6618,                0.49825,                0.92656,                0.90153,                0.91618,                0.94332,                0.80093,                0.62957,                 0.5181,                0.91354,             0.00021471,             0.00021471,             0.00021471
                     47,                0.65859,                0.49833,                0.92588,                 0.9012,                0.92208,                0.94571,                0.80376,                0.62676,                  0.522,                0.91354,              0.0001817,              0.0001817,              0.0001817
                     48,                0.65189,                0.49619,                0.92223,                 0.8958,                0.92316,                0.94201,                0.80315,                0.61768,                0.52468,                0.91135,              0.0001487,              0.0001487,              0.0001487
                     49,                0.64038,                0.48623,                0.91876,                0.90204,                0.92607,                0.94445,                0.80919,                0.61196,                0.51605,                0.90505,             0.00011569,             0.00011569,             0.00011569
                     50,                0.64528,                0.49032,                0.92753,                0.90033,                0.92288,                0.94494,                0.80999,                0.60977,                0.51228,                0.90466,             8.2683e-05,             8.2683e-05,             8.2683e-05
